book_id,goodreads_book_id,title,authors,year,genre,tag_id,image_url,small_image_url,isbn,isbn13
8166,23503361,Parmi les dix milliers de choses,Julia Pierpont,2015.0,contemporary,8055,https://images.gr-assets.com/books/1464907467m/23503361.jpg,https://images.gr-assets.com/books/1464907467s/23503361.jpg,812995228,9780812995220.0
8167,10878,The Great Shark Hunt: Strange Tales from a Strange Time,Hunter S. Thompson,1979.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,743250451,9780743250450.0
8168,47730,The Complete Poems: Anne Sexton,"Anne Sexton, Maxine Kumin",1981.0,classics,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,395957761,9780395957770.0
8169,11830394,2312,Kim Stanley Robinson,2012.0,fantasy,11305,https://images.gr-assets.com/books/1405778758m/11830394.jpg,https://images.gr-assets.com/books/1405778758s/11830394.jpg,316098124,9780316098120.0
8170,119838,Tears of a Tiger,Sharon M. Draper,1994.0,fiction,11743,https://images.gr-assets.com/books/1348102787m/119838.jpg,https://images.gr-assets.com/books/1348102787s/119838.jpg,689806981,9780689806990.0
8171,6287290,Altar of Eden,James Rollins,2009.0,mystery,20939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,61231428,9780061231420.0
8172,1011359,桜蘭高校ホスト部 2,Bisco Hatori,2003.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1591169909,9781591169900.0
8173,176326,The Problem Child,"Michael Buckley, Peter Ferguson",2006.0,fantasy,11305,https://images.gr-assets.com/books/1349015533m/176326.jpg,https://images.gr-assets.com/books/1349015533s/176326.jpg,810949148,9780810949140.0
8174,1206073,Washington's Crossing,David Hackett Fischer,2003.0,history,14552,https://images.gr-assets.com/books/1353284022m/1206073.jpg,https://images.gr-assets.com/books/1353284022s/1206073.jpg,195170342,195170342.0
8175,4830,Shalimar the Clown,Salman Rushdie,2005.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,679783482,9780679783480.0
8176,8745,Desert Flower: The Extraordinary Journey of a Desert Nomad,"Waris Dirie, Cathleen Miller",1998.0,travel,31155,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,688172377,9780688172370.0
8177,615921,First Strike,Eric S. Nylund,2003.0,science,26816,https://images.gr-assets.com/books/1320418133m/615921.jpg,https://images.gr-assets.com/books/1320418133s/615921.jpg,345467817,9780345467810.0
8178,16117182,Broken Silence,Natasha Preston,2013.0,ebooks,10210,https://images.gr-assets.com/books/1388207146m/16117182.jpg,https://images.gr-assets.com/books/1388207146s/16117182.jpg,,
8179,4076,In Search of Excellence,"Tom Peters, Robert H. Waterman Jr.",1982.0,history,14552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1861977166,9781861977170.0
8180,17899392,First Love,"James Patterson, Emily Raymond",2013.0,travel,31155,https://images.gr-assets.com/books/1408925704m/17899392.jpg,https://images.gr-assets.com/books/1408925704s/17899392.jpg,316239992,9780316240000.0
8181,107029,Batman Chronicles: Volume 1,"Bill Finger, Gardner F. Fox, Bob Kane, Jerry Robinson, Sheldon Moldoff",2005.0,comics,7778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1401204457,9781401204460.0
8182,12878300,,Eric Blehm,2012.0,history,14552,https://images.gr-assets.com/books/1351386173m/12878300.jpg,https://images.gr-assets.com/books/1351386173s/12878300.jpg,307730697,9780307730700.0
8183,7879278,Waterfall,Lisa Tawn Bergren,2011.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1434764338,9781434764330.0
8184,20890479,The Love Song of Miss Queenie Hennessy,Rachel Joyce,2014.0,romance,26138,https://images.gr-assets.com/books/1403202599m/20890479.jpg,https://images.gr-assets.com/books/1403202599s/20890479.jpg,385682824,9780385682820.0
8185,15559,Morgawr ,Terry Brooks,2002.0,fantasy,11305,https://images.gr-assets.com/books/1341521219m/15559.jpg,https://images.gr-assets.com/books/1341521219s/15559.jpg,345435753,9780345435750.0
8186,116053,September,Rosamunde Pilcher,1990.0,fiction,11743,https://images.gr-assets.com/books/1420776195m/116053.jpg,https://images.gr-assets.com/books/1420776195s/116053.jpg,340752459,9780340752460.0
8187,4808763,The Last Question (When the World Ends),"Isaac Asimov, Bob E. Flick, Jim Gallant",1956.0,philosophy,23471,https://images.gr-assets.com/books/1274107046m/4808763.jpg,https://images.gr-assets.com/books/1274107046s/4808763.jpg,1884214495,9781884214490.0
8188,52783,Henderson the Rain King,"Saul Bellow, Luciano Bianciardi",1959.0,travel,31155,https://images.gr-assets.com/books/1297116277m/52783.jpg,https://images.gr-assets.com/books/1297116277s/52783.jpg,140189424,9780140189420.0
8189,9654,Fear of Flying,Erica Jong,1973.0,romance,26138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,451209435,9780451209440.0
8190,9349915,Red Riding Hood,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",2011.0,fiction,11743,https://images.gr-assets.com/books/1344267754m/9349915.jpg,https://images.gr-assets.com/books/1344267754s/9349915.jpg,316176044,9780316176040.0
8191,4765642,Stay Hungry Stay Foolish,Rashmi Bansal,2008.0,business,5951,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9381626715,9789381626720.0
8192,6694,The Giraffe and the Pelly and Me,"Roald Dahl, Quentin Blake",1985.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,140568190,9780140568200.0
8193,17934521,Shotgun Lovesongs,Nickolas Butler,2014.0,ebooks,10210,https://images.gr-assets.com/books/1396818566m/17934521.jpg,https://images.gr-assets.com/books/1396818566s/17934521.jpg,1250039819,9781250039810.0
8194,671724,"The Death of Kings (Emperor, #2)",Conn Iggulden,2004.0,ebooks,10210,https://images.gr-assets.com/books/1320470253m/671724.jpg,https://images.gr-assets.com/books/1320470253s/671724.jpg,440240956,9780440240950.0
8195,106882,French Women Don't Get Fat,Mireille Guiliano,2004.0,biography,4605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,375435484,9780375435480.0
8196,289601,A Certain Slant of Light,Laura Whitcomb,2005.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,061858532X,9780618585330.0
8197,493455,"The Uglies Trilogy (Uglies, #1-3)",Scott Westerfeld,2007.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1416936408,9781416936400.0
8198,22693231,The Bone Tree,Greg Iles,2015.0,mystery,20939,https://images.gr-assets.com/books/1421259645m/22693231.jpg,https://images.gr-assets.com/books/1421259645s/22693231.jpg,62311115,9780062311120.0
8199,78971,False Impression,Jeffrey Archer,2005.0,thriller,30358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,312939779,9780312939780.0
8200,13105527,I Wrote This For You,"pleasefindthis, Iain S. Thomas, Jon Ellis",2011.0,art,2938,https://images.gr-assets.com/books/1413756174m/13105527.jpg,https://images.gr-assets.com/books/1413756174s/13105527.jpg,1926760689,9781926760680.0
8201,56913,Barefoot in Paris,"Ina Garten, Quentin Bacon",2004.0,cookbooks,8150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1400049350,9781400049360.0
8202,204045,,Masashi Kishimoto,2000.0,comics,7778,https://images.gr-assets.com/books/1435524968m/204045.jpg,https://images.gr-assets.com/books/1435524968s/204045.jpg,1591163595,9781591163600.0
8203,347577,...and that's when it fell off in my hand,Louise Rennison,2004.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60589353,9780060589360.0
8204,16056862,The Unwanted Wife,Natasha Anders,2012.0,fiction,11743,https://images.gr-assets.com/books/1349084566m/16056862.jpg,https://images.gr-assets.com/books/1349084566s/16056862.jpg,,
8205,29991719,Royally Screwed,Emma Chase,2016.0,contemporary,8055,https://images.gr-assets.com/books/1463068765m/29991719.jpg,https://images.gr-assets.com/books/1463068765s/29991719.jpg,,
8206,6239873,Splendor,Anna Godbersen,2009.0,fantasy,11305,https://images.gr-assets.com/books/1295983771m/6239873.jpg,https://images.gr-assets.com/books/1295983771s/6239873.jpg,61626317,9780061626320.0
8207,31175,The Professor,Charlotte Brontë,1857.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1582870950,9781582870950.0
8208,9815702,"Drink Deep (Chicagoland Vampires, #5)",Chloe Neill,2011.0,suspense,29076,https://images.gr-assets.com/books/1296789716m/9815702.jpg,https://images.gr-assets.com/books/1296789716s/9815702.jpg,451234863,9780451234860.0
8209,4653511,رجال في الشمس,غسان كنفاني,1963.0,fiction,11743,https://images.gr-assets.com/books/1321707850m/4653511.jpg,https://images.gr-assets.com/books/1321707850s/4653511.jpg,,
8210,132391,Den lille havfrue,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",1836.0,fantasy,11305,https://images.gr-assets.com/books/1309204955m/132391.jpg,https://images.gr-assets.com/books/1309204955s/132391.jpg,698400011,9780698400020.0
8211,207687,"Big Boned (Heather Wells, #3)",Meg Cabot,2007.0,suspense,29076,https://images.gr-assets.com/books/1496810737m/207687.jpg,https://images.gr-assets.com/books/1496810737s/207687.jpg,60525134,9780060525130.0
8212,330760,The Subterraneans,Jack Kerouac,1958.0,classics,7457,https://images.gr-assets.com/books/1428958819m/330760.jpg,https://images.gr-assets.com/books/1428958819s/330760.jpg,802131867,9780802131870.0
8213,181400,The Tale of Three Trees: A Traditional Folktale,"Angela Elwell Hunt, Tim Jonke",1989.0,religion,25647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,745917437,9780745917440.0
8214,419103,Sin City: The Big Fat Kill,Frank Miller,1994.0,crime,8517,https://images.gr-assets.com/books/1470924869m/419103.jpg,https://images.gr-assets.com/books/1470924869s/419103.jpg,1593072953,9781593072960.0
8215,16341,The Moving Finger,Agatha Christie,1942.0,crime,8517,https://images.gr-assets.com/books/1396227246m/16341.jpg,https://images.gr-assets.com/books/1396227246s/16341.jpg,7120842,9780007120840.0
8216,392217,Hornet's Nest,Patricia Cornwell,1996.0,thriller,30358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,042516098X,9780425160980.0
8217,126066,The Sacred Romance Drawing Closer To The Heart Of God,"John Eldredge, Brent Curtis",1997.0,ebooks,10210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,785267239,9780785267230.0
8218,236056,There's a Boy in the Girls' Bathroom,Louis Sachar,1987.0,fiction,11743,https://images.gr-assets.com/books/1346870062m/236056.jpg,https://images.gr-assets.com/books/1346870062s/236056.jpg,590590898,9780590590890.0
8219,17233800,Crash Into You,Katie McGarry,2013.0,ebooks,10210,https://images.gr-assets.com/books/1370532247m/17233800.jpg,https://images.gr-assets.com/books/1370532247s/17233800.jpg,037321099X,9780373210990.0
8220,7993566,Colonel Roosevelt,Edmund Morris,2010.0,biography,4605,https://images.gr-assets.com/books/1320530371m/7993566.jpg,https://images.gr-assets.com/books/1320530371s/7993566.jpg,375504877,9780375504880.0
8221,65336,Selected Poems,"William Carlos Williams, Charles Tomlinson",1949.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,081120958X,9780811209590.0
8222,77786,Star Wars: Vision of the Future,Timothy Zahn,1998.0,fiction,11743,https://images.gr-assets.com/books/1328289436m/77786.jpg,https://images.gr-assets.com/books/1328289436s/77786.jpg,553100351,9780553100360.0
8223,6449422,1Q84 Book 2 [Ichi-kyū-hachi-yon],Haruki Murakami,2009.0,fantasy,11305,https://images.gr-assets.com/books/1329955515m/6449422.jpg,https://images.gr-assets.com/books/1329955515s/6449422.jpg,4103534230,9784103534240.0
8224,20439328,How to Be Both,Ali Smith,2014.0,art,2938,https://images.gr-assets.com/books/1405890478m/20439328.jpg,https://images.gr-assets.com/books/1405890478s/20439328.jpg,,
8225,85989,Princess on the Brink,Meg Cabot,2006.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60724560,9780060724570.0
8226,341281,The Woodlanders,"Thomas Hardy, Patricia Ingham",1887.0,romance,26138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,140435476,9780140435470.0
8227,17934385,,Jane Green,2014.0,fiction,11743,https://images.gr-assets.com/books/1386626870m/17934385.jpg,https://images.gr-assets.com/books/1386626870s/17934385.jpg,312591845,9780312591850.0
8228,4071018,While My Sister Sleeps,Barbara Delinsky,2009.0,romance,26138,https://images.gr-assets.com/books/1320495122m/4071018.jpg,https://images.gr-assets.com/books/1320495122s/4071018.jpg,385524927,9780385524930.0
8229,419083,Killing Pablo: The Hunt for the World's Greatest Outlaw,Mark Bowden,2001.0,biography,4605,https://images.gr-assets.com/books/1311648121m/419083.jpg,https://images.gr-assets.com/books/1311648121s/419083.jpg,142000957,9780142000950.0
8230,12968662,Gold,Chris Cleave,2012.0,ebooks,10210,https://images.gr-assets.com/books/1340468522m/12968662.jpg,https://images.gr-assets.com/books/1340468522s/12968662.jpg,1451672721,9781451672720.0
8231,3064985,Wondrous Strange,Lesley Livingston,2009.0,ebooks,10210,https://images.gr-assets.com/books/1327879404m/3064985.jpg,https://images.gr-assets.com/books/1327879404s/3064985.jpg,1554682746,9781554682740.0
8232,10395,How Soccer Explains the World: An Unlikely Theory of Globalization,Franklin Foer,2004.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60731427,9780060731430.0
8233,45974,Livro do Desassossego,"Fernando Pessoa, Richard Zenith",1913.0,classics,7457,https://images.gr-assets.com/books/1382871857m/45974.jpg,https://images.gr-assets.com/books/1382871857s/45974.jpg,141183047,9780141183050.0
8234,12791521,"Batman: Earth One, Volume 1","Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",2012.0,crime,8517,https://images.gr-assets.com/books/1344369854m/12791521.jpg,https://images.gr-assets.com/books/1344369854s/12791521.jpg,1401232086,9781401232080.0
8235,12475019,,"Anne Lamott, Sam Lamott",2012.0,biography,4605,https://images.gr-assets.com/books/1325716296m/12475019.jpg,https://images.gr-assets.com/books/1325716296s/12475019.jpg,159448841X,9781594488410.0
8236,583924,Undead and Unappreciated,MaryJanice Davidson,2005.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,425204332,9780425204340.0
8237,20980959,Blue Labyrinth,"Douglas Preston, Lincoln Child",2014.0,mystery,20939,https://images.gr-assets.com/books/1408116686m/20980959.jpg,https://images.gr-assets.com/books/1408116686s/20980959.jpg,1455525898,9781455525900.0
8238,7940589,Malcolm X: A Life of Reinvention,Manning Marable,2011.0,memoir,19733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,670022209,9780670022200.0
8239,32349,Mutant Message Down Under,Marlo Morgan,1990.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60723513,9780060723510.0
8240,4769247,Ashes of Midnight,Lara Adrian,2009.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,440244501,9780440244510.0
8241,112879,Once Upon a Crime,"Michael Buckley, Peter Ferguson",2007.0,romance,26138,https://images.gr-assets.com/books/1349015477m/112879.jpg,https://images.gr-assets.com/books/1349015477s/112879.jpg,081091610X,9780810916100.0
8242,168814,Keys to Drawing,Bert Dodson,1985.0,art,2938,https://images.gr-assets.com/books/1172360760m/168814.jpg,https://images.gr-assets.com/books/1172360760s/168814.jpg,891343377,9780891343370.0
8243,158988,"Fables, Volume 9: Sons of Empire","Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",2007.0,fantasy,11305,https://images.gr-assets.com/books/1375396700m/158988.jpg,https://images.gr-assets.com/books/1375396700s/158988.jpg,1401213162,9781401213170.0
8244,1233478,Embrace the Night,Karen Chance,2008.0,ebooks,10210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,451461991,9780451462000.0
8245,171624,The Ipcress File,Len Deighton,1962.0,crime,8517,https://images.gr-assets.com/books/1295903974m/171624.jpg,https://images.gr-assets.com/books/1295903974s/171624.jpg,586026193,9780586026200.0
8246,158944,The Boston Cooking-School Cook Book 1896,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",1979.0,nonfiction,21773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,679450815,9780679450820.0
8247,3240691,واحة الغروب,بهاء طاهر,2006.0,classics,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,6221102019420.0
8248,7862725,,Keary Taylor,2010.0,contemporary,8055,https://images.gr-assets.com/books/1289169061m/7862725.jpg,https://images.gr-assets.com/books/1289169061s/7862725.jpg,1450572375,9781450572380.0
8249,27208,The Third Policeman,Flann O'Brien,1967.0,fiction,11743,https://images.gr-assets.com/books/1343027425m/27208.jpg,https://images.gr-assets.com/books/1343027425s/27208.jpg,156478214X,9781564782140.0
8250,4285768,Tea Time for the Traditionally Built,Alexander McCall Smith,2009.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,375424490,9780375424500.0
8251,273512,"Starlight (Warriors: The New Prophecy, #4)",Erin Hunter,2006.0,romance,26138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60827629,9780060827620.0
8252,13522957,Feral Sins,Suzanne Wright,2012.0,paranormal,22973,https://images.gr-assets.com/books/1331458140m/13522957.jpg,https://images.gr-assets.com/books/1331458140s/13522957.jpg,,
8253,87424,Tintin au pays des Soviets,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1930.0,mystery,20939,https://images.gr-assets.com/books/1327959256m/87424.jpg,https://images.gr-assets.com/books/1327959256s/87424.jpg,867199032,9780867199030.0
8254,9998705,Flash and Bones,Kathy Reichs,2011.0,ebooks,10210,https://images.gr-assets.com/books/1306253347m/9998705.jpg,https://images.gr-assets.com/books/1306253347s/9998705.jpg,1439102414,9781439102410.0
8255,23453099,Eileen,Ottessa Moshfegh,2015.0,ebooks,10210,https://images.gr-assets.com/books/1479545528m/23453099.jpg,https://images.gr-assets.com/books/1479545528s/23453099.jpg,1594206627,9781594206630.0
8256,1566705,Creation in Death ,J.D. Robb,2007.0,thriller,30358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,142333745X,9781423337450.0
8257,770040,Llama Llama Mad at Mama,Anna Dewdney,2007.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,670062405,9780670062410.0
8258,18594594,Cop Town,Karin Slaughter,2014.0,suspense,29076,https://images.gr-assets.com/books/1384822680m/18594594.jpg,https://images.gr-assets.com/books/1384822680s/18594594.jpg,345547497,9780345547490.0
8259,165053,Graffiti World: Street Art from Five Continents,"Nicholas Ganz, Tristan Manco",2004.0,art,2938,https://images.gr-assets.com/books/1302039517m/165053.jpg,https://images.gr-assets.com/books/1302039517s/165053.jpg,810949792,9780810949800.0
8260,1918702,Lon Po Po,Ed Young,1989.0,classics,7457,https://images.gr-assets.com/books/1265127897m/1918702.jpg,https://images.gr-assets.com/books/1265127897s/1918702.jpg,399216197,9780399216190.0
8261,348632,The Blood of Flowers,Anita Amirrezvani,2007.0,ebooks,10210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,316065765,9780316065760.0
8262,45181,Five Children and It ,E. Nesbit,1902.0,classics,7457,https://images.gr-assets.com/books/1327882197m/45181.jpg,https://images.gr-assets.com/books/1327882197s/45181.jpg,140367357,9780140367360.0
8263,18387597,2 ضباط,Essam Youssef,2013.0,crime,8517,https://images.gr-assets.com/books/1377876467m/18387597.jpg,https://images.gr-assets.com/books/1377876467s/18387597.jpg,,
8264,559889,"Flood Tide (Dirk Pitt, #14)",Clive Cussler,1985.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,671000314,9780671000320.0
8265,23299512,This Savage Song,Victoria Schwab,2016.0,fantasy,11305,https://images.gr-assets.com/books/1445529989m/23299512.jpg,https://images.gr-assets.com/books/1445529989s/23299512.jpg,62380877,9780062380880.0
8266,8456124,Bloodlust,"L.J. Smith, Kevin Williamson, Julie Plec",2011.0,fiction,11743,https://images.gr-assets.com/books/1287687704m/8456124.jpg,https://images.gr-assets.com/books/1287687704s/8456124.jpg,62003941,9780062003940.0
8267,5628753,,Nalini Singh,2009.0,fantasy,11305,https://images.gr-assets.com/books/1334968711m/5628753.jpg,https://images.gr-assets.com/books/1334968711s/5628753.jpg,425226735,9780425226740.0
8268,17838528,The Unexpected Everything,Morgan Matson,2016.0,contemporary,8055,https://images.gr-assets.com/books/1443203227m/17838528.jpg,https://images.gr-assets.com/books/1443203227s/17838528.jpg,1481404547,9781481404550.0
8269,43799,Exit to Eden,"Anne Rampling, Anne Rice",1985.0,contemporary,8055,https://images.gr-assets.com/books/1328206253m/43799.jpg,https://images.gr-assets.com/books/1328206253s/43799.jpg,727853414,9780727853420.0
8270,6654104,Percy Jackson: The Ultimate Guide,"Mary-Jane Knight, Rick Riordan",2010.0,fiction,11743,https://images.gr-assets.com/books/1360574678m/6654104.jpg,https://images.gr-assets.com/books/1360574678s/6654104.jpg,1423121716,9781423121720.0
8271,13239822,Alif the Unseen,G. Willow Wilson,2012.0,ebooks,10210,https://images.gr-assets.com/books/1325543155m/13239822.jpg,https://images.gr-assets.com/books/1325543155s/13239822.jpg,802120202,9780802120200.0
8272,50001,The Complete Guide to Middle-Earth,"Robert Foster, J.R.R. Tolkien",1974.0,classics,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,345465296,9780345465290.0
8273,12449167,Hothouse Flower,Lucinda Riley,2010.0,romance,26138,https://images.gr-assets.com/books/1320957431m/12449167.jpg,https://images.gr-assets.com/books/1320957431s/12449167.jpg,1451655789,9781451655780.0
8274,29008738,The Bird and the Sword,Amy Harmon,2016.0,ebooks,10210,https://images.gr-assets.com/books/1462457112m/29008738.jpg,https://images.gr-assets.com/books/1462457112s/29008738.jpg,1533134138,9781533134130.0
8275,92845,The Black Unicorn ,Terry Brooks,1987.0,fantasy,11305,https://images.gr-assets.com/books/1460848089m/92845.jpg,https://images.gr-assets.com/books/1460848089s/92845.jpg,1857231082,9781857231080.0
8276,16076,The Awakening and Selected Short Stories,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",1899.0,classics,7457,https://images.gr-assets.com/books/1403398895m/16076.jpg,https://images.gr-assets.com/books/1403398895s/16076.jpg,743487672,9780743487670.0
