goodreads_book_id,tag_id,count
519933,7457,8
520738,21773,60
522471,8055,83
522525,23471,23
522534,14552,153
522776,11743,35
525488,23471,2
525995,11305,303
527744,11743,259
527862,30358,2
529626,11743,482
530793,4605,284
530848,20939,32
530965,11743,786
531197,10210,25
531262,11743,511
531350,26138,1298
531421,31155,282
531989,8055,80
533465,26138,42
533675,7457,9
534255,21773,236
534289,14552,12
534415,10210,3
534733,22973,6
535441,14821,1089
535494,28384,11
536790,26816,7
536982,14552,7
537070,26138,10
537094,11305,6
537296,11743,195
537375,14552,245
538845,14552,112
539282,11743,93
539904,14552,107
540020,8517,162
541024,10210,7
541341,11305,52
541920,14552,752
542389,14552,1125
542414,11743,164
542639,21773,28
542752,20939,66
543086,11305,285
543103,10210,3
543339,8055,5
543505,2938,4
543873,10210,7
544257,10210,42
544424,26138,339
544891,22973,391
545425,21773,13
545951,25647,53
546018,21773,110
547094,26816,42
550454,14552,46
550720,8055,21
550844,29076,6
550940,11743,209
551536,8055,3
551876,11743,112
552887,8517,162
552894,11743,249
552987,11743,121
554674,14552,84
555500,7457,9
556136,11743,346
556511,2938,6
556602,14552,286
556629,25647,39
559889,11743,213
561403,8055,48
561456,22973,195
561909,11743,91
562763,26816,5
562930,26138,117
563458,7457,3
563887,11305,82
567616,2938,623
567678,11743,1212
567704,11743,241
567795,25647,84
568099,11743,54
568236,11743,12
568454,19052,1718
568476,11743,165
568592,11305,146
568645,10210,26
569346,11743,12
569564,10210,8
570172,26816,700
571508,14552,16
571555,26138,19
573201,10210,6
576570,7457,85
576666,7457,19
577283,11743,302
577542,10210,11
579143,7457,24
579696,11743,48
581125,8517,29
581409,11743,126
581552,7457,229
582533,21773,32
583924,11305,246
584637,7457,93
586472,7457,37
586516,2938,2
587582,10210,29
587638,10210,6
587666,23471,28
588138,28384,80
588234,8055,22
588369,22973,10
588747,30358,10
589979,26138,8
590552,7457,49
592089,10210,6
592657,8055,9
594361,11305,9
595375,11743,338
595822,29076,58
596259,28384,10
597790,11305,4037
598117,7457,158
598159,26816,5
598160,23831,9
599090,11743,168
603204,8150,951
603422,8150,809
603911,30358,53
604635,8055,67
604803,11743,183
605015,30358,88
606818,14552,8
607639,14821,14
608216,26138,25
608287,8055,52
608474,29076,44
608601,11743,39
608906,11743,50
609035,21773,44
609870,7077,3
611298,4605,52
612188,21773,87
613283,21773,136
613991,11305,53
615233,7457,4
615570,25647,10
615921,26816,5
616318,7778,243
616678,11743,179
616828,11743,388
617526,10210,5
618177,11743,142
621739,11743,69
623976,11305,983
625094,11743,477
625554,28384,5
625603,26816,8
627206,2938,9
627984,11743,307
628139,8055,224
630621,25647,2
633270,11743,120
634407,20939,689
634583,23471,5
635083,11743,44
639787,11743,372
639864,21773,72
641604,5951,265
643301,29076,5
643962,8055,9
643974,8055,9
643988,8517,67
644655,29076,22
645023,7457,8
645180,8055,11
646056,7778,2
646195,7457,55
646462,14552,102
648194,8055,29
651260,11743,112
653396,10210,4
653559,11743,16
653711,20673,15
655601,30358,18
657034,8055,30
657371,8055,6
659388,10210,4
659469,11743,311
659546,29076,46
659612,29076,27
659622,20939,35
662597,24526,120
663098,22973,144
666758,21773,36
667234,23831,58
667985,11305,53
668710,11743,68
669570,10210,9
669780,11743,114
671724,10210,17
672493,21773,83
672875,23831,86
672948,14552,17
673252,7778,5
673657,11305,3038
674220,11743,66
675614,8055,10
675905,8055,14
676555,20673,311
676737,23831,15
676924,22973,150
682153,29076,52
682745,19733,114
682751,7457,12
682761,14552,371
682793,20939,47
682804,21773,77
682920,11743,66
685401,5951,354
687215,11305,1571
687278,10210,10
688191,10210,10
688663,23471,2
690866,26138,12
690926,22973,32
690955,11305,5
691520,11743,5
693016,22973,17
693172,11743,166
693208,19733,141
696177,19052,76
697210,8055,18
701738,30358,8
702539,10210,16
703292,26138,174
704043,11743,115
710969,11743,27
711901,14552,189
712313,26138,73
712807,20939,9
714380,23471,19
714569,14552,21
714711,5951,13
714902,26138,330
715791,11305,193
715834,30358,359
716696,28384,3
716944,26816,10
720298,24526,76
721003,28422,54
721012,14552,6
722864,11305,12
724371,26138,19
730501,14552,7
731804,11743,34
732562,23831,401
734542,11743,26
736131,7457,856
736376,28384,49
737957,2938,265
739840,11305,53
743599,26138,1552
744615,19052,179
747061,7457,23
747746,11743,703
748862,28384,87
751635,8055,11
752900,14552,36
752994,7457,387
754713,30358,38
758153,7457,30
759611,7457,122
759900,10210,6
759945,24526,110
759960,8517,5
760025,21773,27
760110,10210,7
760168,11743,9
760205,7457,10
760941,8517,9
761023,10210,17
761575,7457,7
761732,11305,1300
762053,22973,229
762064,11743,143
762134,7457,42
762288,8055,4
762462,21773,28
762563,7457,7
762806,29076,47
763047,11743,96
763362,24526,36
763429,11305,15
763594,30358,117
764063,21773,57
764073,8055,9
764165,25647,33
764347,11305,504
764434,10210,4
764903,21773,165
765148,20673,33
765193,7457,4
765281,7778,2
765427,23831,700
765811,11743,274
766020,11743,163
766917,7457,56
766955,11743,138
767171,21773,352
767307,11743,371
767680,7457,108
768878,10210,10
768889,20939,11
769016,24526,105
769212,21773,27
769483,22973,39
769658,11305,46
769712,21773,89
770038,23831,17
770040,11305,6
770051,11305,37
771332,4605,107
772852,28384,21
772976,11743,3
773038,28384,264
773276,11305,10
773480,11743,22
773514,10210,8
773606,23831,9
773858,20673,22
773951,11743,192
774001,7457,87
774060,26138,468
775346,30358,33
775597,7457,109
776159,7457,68
776407,23831,16
777211,10210,9
780581,26138,57
780845,19052,1021
781046,20673,29
781110,7457,35
781182,11743,6
781498,11743,39
781787,21773,209
781844,26816,31
782580,11743,28
782854,11743,101
783127,21773,110
783291,8055,73
784222,11743,26
784911,11743,241
785092,21773,27
785453,14552,30
785454,25647,6
786256,11743,149
787660,29076,13
789344,11743,188
789559,21773,3
790171,4605,74
792161,7457,60
792938,21773,75
793399,8055,29
795034,11743,75
797094,26816,3
801178,10210,7
803171,7457,5
805023,8055,12
807968,22973,9
808853,7457,60
809849,11743,35
813214,22973,69
815150,11305,326
815158,7457,67
815234,11305,12
815309,8055,153
815716,25647,4
816720,11305,70
816752,11743,122
816870,14552,147
816953,8055,479
817199,11743,44
817791,8055,10
818372,8055,8
818811,24526,8
819667,11305,36
820273,23831,20
820394,23471,5
820480,20939,238
820517,8055,10
820956,29076,3
821000,23831,135
821003,11743,104
821056,7077,70
821611,7457,419
822989,19733,28
823411,10210,5
823412,8150,281
824062,28384,13
824204,7457,38
824318,20939,3
824508,26138,6
824734,14552,25
824763,11743,8
825081,11305,47
825377,2938,254
825473,11743,142
825508,14552,24
825509,26138,23
825576,11743,38
826582,11305,26
826583,11305,11
826584,7457,16
826585,11743,69
826845,8055,10
827412,11743,108
827497,11743,45
827685,7457,176
828015,11743,104
828084,11743,151
828387,26138,9
828483,30358,16
829313,4605,157
830791,10210,13
831194,20939,11
831470,11305,5
831635,10210,2
831829,22973,16
832543,26816,3
833253,21773,41
833549,7457,23
833550,23831,30
833710,22973,12
834378,8517,292
835155,26138,34
835202,11743,52
835495,7457,4
835623,10210,6
836606,7778,63
836607,8055,8
836611,7778,27
836984,11743,123
837501,7457,130
838917,25647,8
839263,11743,38
840163,30358,44
840278,11305,18
841628,11743,196
841973,26138,13
844051,14552,39
845403,11743,50
845977,25647,19
846066,11743,45
846984,26138,149
849380,21773,103
851393,7077,41
851678,11743,6
852460,8150,304
852470,11305,41
854252,14552,21
854757,10210,39
856917,8055,6
857418,11743,44
857445,11305,42
857448,11743,104
857501,23831,14
857502,28384,17
858037,7457,21
858513,11743,97
858514,11743,40
858719,11305,21
861326,14552,17
862041,11305,377
862350,10210,40
866136,11305,62
866222,5951,514
867247,24526,31
867248,23831,4
867387,11743,212
867650,7457,10
872333,26138,481
875441,11743,123
877752,20939,7
884288,10210,30
885744,11743,11
886066,26816,41
886512,23831,18
887201,14552,5
887877,11305,5011
889284,11743,372
890143,11743,76
891593,14552,34
891671,20939,41
891812,11743,32
892295,11743,38
893731,20939,98
894072,11305,2
895886,7457,151
896622,7457,8
896623,26138,539
898885,19733,16
899492,20939,101
899608,11743,17
899962,11743,41
900065,11743,81
900070,10210,2
900892,21773,42
901680,4605,11
902715,11743,199
905092,21773,25
905382,14552,78
905885,11305,5
906541,11743,62
906560,14552,30
910863,11743,356
911579,11305,7
914211,5951,231
918789,11743,43
920143,2938,4
920607,2938,168
920649,10210,10
920780,11305,19
921651,11305,3
922991,20939,8
923950,28384,10
925367,31155,45
926908,21773,14
927979,22973,393
929782,7457,283
930612,8055,5
934700,7457,17
935308,10210,19
937249,10210,8
938544,10210,16
943402,22973,308
944073,11305,7325
944076,11743,364
946899,11743,45
948526,14552,29
949709,11743,19
953260,11305,569
954303,11305,3
954674,11305,33
958277,8055,8
961831,26138,286
961833,11305,135
967494,7457,53
968403,26138,8
969177,25647,17
969275,19052,1026
974122,7077,79
975119,20939,3
978098,20939,3
981161,29076,3
981463,11743,32
985386,8517,20
988170,11743,29
988950,29076,40
989313,14821,7
991197,14552,360
994156,26138,43
998133,8055,67
1000751,10210,18
1001896,11305,24
1003761,26138,43
1008231,8517,15
1009996,8150,493
1011359,11743,32
1011632,30358,4
1013383,11305,45
1015311,11743,19
1022866,28384,7
1025039,20939,3
1025250,8055,41
1027760,7457,19
1031461,11305,8
1034605,7457,9
1044141,23471,9
1044355,8055,68
1045757,14552,42
1048645,11743,101
1050383,24526,4
1051620,11743,83
1055617,21773,34
1056627,5951,2
1059680,21773,59
1062516,11743,86
1070527,11743,8
1081560,21773,11
1085771,14821,498
1087075,26138,29
1087204,26138,285
1087205,7778,36
1087207,7778,29
1096390,10210,20
1098486,21773,139
1099097,7457,17
1099301,20939,544
1105093,11743,39
1107001,21773,10
1111600,11743,9
1113545,11743,102
1116393,11743,47
1126719,30358,3
1127996,7457,5
1128178,21773,504
1128434,10210,51
1128437,11305,130
1129315,11743,37
1134122,23471,32
1137215,20939,21
1145862,11743,41
1149440,19733,8
1153709,11743,20
1157452,22973,8
1158706,29076,115
1158967,20939,26
1162022,10210,52
1162543,22973,156
1166131,8517,31
1166599,11305,4793
1168341,21773,233
1169808,20939,14
1170158,7457,32
1173576,5951,58
1175893,20939,55
1176884,8055,36
1178039,11743,235
1197646,11743,27
1205297,8055,38
1206073,14552,403
1207904,20673,201
1207980,14552,92
1210754,20939,11
1211904,11305,236
1215032,11743,1522
1215290,7457,47
1217100,30358,102
1219103,11305,36
1219954,11743,105
1220507,11743,33
1225261,20939,301
1225621,14821,55
1231511,11305,209
1233478,10210,14
1237300,21773,396
1237398,7778,147
1238684,20939,33
1240662,8055,91
1242729,26138,2
1244286,8055,5
1248179,11743,679
1249630,11743,95
1251032,11743,172
1254951,20939,70
1255781,7077,70
1258121,11743,76
1268348,8055,14
1268479,10210,40
1270615,22973,95
1275105,7778,18
1278752,29076,35
1279686,11305,42
1282954,8055,87
1291211,30358,18
1295102,26138,1015
1296415,26816,21
1297150,11305,54
1297985,26816,771
1298171,11305,5
1298205,7457,4
1300350,26138,11
1301153,26138,215
1303564,30358,20
1314332,26138,338
1316382,8055,19
1316617,11305,475
1317181,11743,52
1317696,10210,8
1325218,14821,929
1326258,26138,607
1330324,10210,7
1331653,11743,269
1333030,26138,474
1335019,7457,120
1335184,7457,6
1337448,19733,41
1347837,11743,90
1350249,26138,2
1358844,26138,988
1362193,7457,7
1365225,11743,34
1372055,11305,9
1373381,8055,5
1375896,10210,19
1376220,25647,7
1379961,25647,140
1388813,10210,35
1395209,10210,11
1398034,14552,32
1402668,11743,117
1406197,20939,39
1407874,23471,3
1409344,7457,55
1412138,20939,215
1421046,20939,4
1421990,8055,97
1422250,11743,34
1422252,22973,153
1422926,7457,20
1429082,11305,173
1430213,14821,9
1432370,21773,133
1433337,8055,12
1434105,8517,78
1457790,10210,22
1464757,23471,2
1466455,11743,508
1468706,8517,35
1470232,8055,53
1472878,11743,907
1474628,11743,642
1476261,8055,12
1491906,8055,7
1493253,10210,3
1499340,8055,6
1499952,7457,459
1503274,14552,11
1524173,10210,20
1528410,20939,11
1537534,8517,24
1541884,26138,158
1563413,11305,8
1566053,28384,13
1566705,30358,48
1582996,26138,2443
1587362,8150,542
1593623,11743,83
1603923,26138,12
1605034,11743,349
1609451,10210,28
1611656,8055,42
1611988,20939,110
1617875,11743,113
1624920,14821,13
1629007,30358,62
1629601,11743,538
1632833,11305,20
1651302,8055,219
1653655,11743,29
1656001,22973,1296
1661957,26138,492
1662160,19733,4
1667423,8055,4
1672727,8055,317
1675216,20939,286
1689469,29076,29
1693617,11743,14
1713426,23471,63
1713912,29076,70
1717890,26138,12
1722717,11305,78
1728744,7457,16
1729146,11305,329
1734639,21773,26
1736739,10210,26
1746470,8055,18
1747182,20939,49
1747896,21773,287
1753714,19052,997
1754206,26138,265
1756703,8055,308
1767779,20673,15
1768603,11743,2118
1772910,26138,64
1774836,11743,201
1776251,8150,288
1779929,4605,47
1809175,20939,29
1809465,8055,53
1811543,22973,1115
1812457,25647,647
1814843,11743,141
1819632,26138,42
1820716,11743,61
1821187,14552,12
1821571,29076,15
1829709,11743,200
1830755,11743,63
1833852,8517,7
1838166,11743,150
1840511,11743,826
1848444,29076,6
1857440,11305,290
1858013,21773,145
1862313,20939,81
1866046,29076,41
1876770,26138,8
1881621,19052,318
1883838,21773,92
1891296,11305,248
1894269,11743,143
1895792,11305,515
1896346,26138,107
1898916,7778,25
1902241,11305,181
1908456,21773,32
1908511,11305,15
1914973,29076,180
1918305,19733,123
1918702,7457,14
1923820,26138,13
1928873,8055,35
1931915,11305,217
1933181,4605,31
1951125,11305,82
1963638,21773,94
1966969,11305,3192
1967070,11305,426
1970449,20673,108
1971304,30358,26
1991039,11743,14
1999475,21773,153
2003625,26138,606
2003767,20939,129
2017056,11743,283
2020935,26138,176
2025787,11305,4
2029176,10210,16
2029177,10210,16
2029927,30358,227
2033217,30358,5
2033352,20939,39
2049993,11743,151
2051840,10210,10
2054761,5951,388
2063563,4605,62
2068676,8055,76
2071575,26138,69
2073686,11305,356
2082136,21773,1147
2095583,26816,11
2102600,26816,19
2108198,11305,1633
2113260,11743,747
2113410,26138,10
2118114,24526,375
2118745,20939,104
2120652,26138,381
2120783,23471,12
2120932,11743,1562
2122216,11743,7
2133795,8055,27
2133827,11305,202
2138727,11743,191
2141830,11743,46
2145681,11743,24
2146957,22973,17
2147714,26138,7
2149535,8055,44
2152871,10210,19
2153405,19733,37
2157243,10210,16
2159007,10210,2
2159225,10210,10
2161733,10210,25
2168860,29076,41
2169506,29076,14
2173611,7457,21
2176735,7457,4
2176873,8150,320
2177236,8055,15
2179276,11305,2157
2179832,11743,15
2182780,11743,45
2187270,5951,7
2195289,4605,60
2195309,29076,42
2195464,21773,515
2197227,29076,77
2198274,20939,200
2199587,8517,267
2200877,26138,449
2202049,11743,26
2202230,7778,495
2208744,11305,668
2210921,30358,94
2211221,8517,155
2213324,10210,15
2213661,11305,9736
2218252,20939,17
2223324,11305,34
2227371,11305,89
2230284,8055,7
2233407,26138,923
2235597,11305,166
2241059,24526,25
2241558,11743,355
2247142,30358,280
2248573,11305,8937
2249196,7778,568
2251306,26816,65
2260637,30358,77
2267195,11743,3
2272813,22973,136
2272880,5951,43
2277378,8517,126
2277444,8517,6
2282133,11743,455
2285777,26138,69
2292384,30358,33
2295829,11743,105
2296567,11743,370
2299110,22973,880
2306910,8055,30
2309720,26138,55
2315892,30358,10
2318271,23471,348
2321296,26138,431
2324124,8150,243
2325825,26138,72
2331954,22973,9
2334751,8055,39
2336803,11743,153
2350129,21773,23
2355575,20939,82
2358737,23471,8
2358870,8055,2
2364284,10210,4
2402971,11305,1848
2410506,11743,282
2429135,30358,4727
2437710,10210,5
2449962,8055,28
2454986,11743,30
2458340,10210,11
2467566,26816,10
2474084,2938,104
2475251,8055,40
2479827,11743,42
2485785,20939,138
2493973,20939,13
2494204,11743,114
2498983,26138,749
2501453,11743,11
2501455,8055,2
2501458,11743,6
2505836,28384,4
2508164,11743,11
2508854,7778,2
2527900,26816,86
2536134,11305,142
2548866,22973,25
2570856,14821,204
2579284,29076,14
2586771,14552,62
2595138,11743,891
2615008,10210,7
2617684,11743,14
2637138,8517,9
2642070,11743,4
2653622,10210,24
2659997,25647,52
2678349,25647,35
2679633,22973,1155
2693801,7457,7
2696181,8055,9
2702704,8055,68
2712967,10210,34
2714607,26816,15
2722413,8055,21
2728527,10210,60
2731276,11743,1626
2747288,11743,38
2750180,23471,4
2753843,11743,147
2754510,11743,107
2761356,26138,672
2761626,8517,312
2767052,8055,382
2767793,20939,29
2795053,11305,111
2798094,22973,388
2800905,11743,303
2802316,8055,73
2804776,8055,23
2807199,26138,21
2815590,10210,17
2815949,8150,544
2820533,11305,194
2830067,8517,7
2832909,10210,80
2833172,8517,216
2836109,11305,1096
2845024,26816,117
2845287,25647,19
2854962,11743,42
2855034,10210,18
2865944,11305,22
2866413,11743,82
2866718,14821,33
2880715,11743,55
2890090,30358,13
2895896,10210,10
2897258,10210,21
2903736,11743,65
2906039,11743,447
2918374,23471,2
2921082,30358,42
2924318,8055,40
2936415,19733,24
2948832,26138,1221
2954411,14821,174
2964700,11305,1506
2967316,11743,4
2967752,11743,238
2977487,22973,507
2983489,21773,57
2983562,30358,6
2983654,30358,220
2985500,20939,11
2986865,11305,3408
2992061,22973,354
2992069,11305,201
2998814,26138,206
2999282,29076,66
3002300,14552,105
3009435,14552,18
3015764,8055,21
3018539,26138,30
3047848,11743,133
3047849,8055,143
3047850,30358,71
3047851,20939,50
3052106,20939,2
3054684,10210,23
3063499,29076,27
3064985,10210,25
3080212,20939,254
3086160,11743,820
3090282,31155,10
3090465,22973,201
3094593,10210,14
3097601,8055,181
3099780,20939,12
3099787,20939,19
3106441,11743,19
3112850,22973,334
3115070,11305,260
3116205,23471,11
3121162,20939,33
3122173,26138,205
3124122,11743,220
3124249,11743,576
3128411,20939,132
3130430,19733,39
3134981,7778,826
3147367,21773,159
3153910,19733,38
3157876,7778,8
3165162,11305,183
3173125,20939,126
3173558,11743,45
3181564,28422,18
3181953,14552,83
3188186,11743,148
3206011,7077,1102
3213286,26138,1000
3216451,8517,11
3217221,11743,312
3220405,26816,27
3223761,11743,85
3227063,26816,19
3228917,26816,65
3236307,10210,153
3238153,2938,19
3240483,19733,160
3240691,7457,2
3243517,23831,8
3253215,2938,286
3257136,4605,295
3268926,28384,4
3272165,21773,246
3276012,14552,85
3276072,8517,9
3276637,14552,48
3289281,30358,54
3293821,7778,70
3295695,11743,45
3301759,10210,11
3313418,20939,45
3320520,8055,28
3331756,14552,6
3334563,11305,7
3338544,23471,24
3342764,22973,4
3344411,8517,11
3347892,20939,9
3359940,11743,88
3367956,26138,294
3373198,11305,132
3389671,14821,17
3392089,10210,57
3393124,30358,38
3398625,19733,34
3400816,8055,21
3407877,20939,30
3410425,11743,263
3412815,25647,7
3419808,14552,17
3428935,10210,43
3432478,22973,360
3437328,25647,3
3438000,10210,9
3474186,8055,156
3475161,8055,61
3475268,22973,571
3479967,11743,247
3491072,31155,28
3492020,10210,26
3503947,11305,11
3522419,29076,39
3545387,26138,8
3552023,8055,9
3554772,25647,5
3556419,11305,257
3558003,8055,14
3570231,8055,51
3575676,20939,10
3585344,8055,37
3591262,14552,34
3609760,11305,158
3609763,22973,85
3613997,10210,24
3657138,10210,19
3665811,11743,32
3673357,31155,10
3675828,26138,8
3678651,8055,24
3684856,14552,12
3690427,11743,39
3692091,11743,6
3692151,7778,2
3697927,26138,488
3698601,10210,3
3700085,11743,17
3710603,11743,82
3720975,11743,915
3722183,11743,824
3754016,11743,239
3754026,26138,40
3777732,22973,2756
3798703,8055,404
3819326,11305,1031
3828382,24526,65
3831279,8517,9
3860977,24526,645
3863861,26138,1280
3870943,26138,317
3918010,8517,24
3925836,21773,143
3934321,11743,121
3950967,7457,73
3975186,8055,43
3975774,11305,1978
3992598,8055,20
3993839,29076,42
4005310,21773,119
4016515,10210,5
4059448,4605,82
4066312,11743,77
4070095,7778,771
4070493,8055,22
4071018,26138,21
4102763,21773,6
4107256,26138,150
4110198,20939,146
4134071,11305,1266
4162673,29076,8
4201106,8517,104
4212386,19733,2
4224060,23471,50
4268157,11743,275
4279056,8055,61
4285768,8055,12
4313522,11743,565
4332082,11743,418
4345290,11305,1265
4345498,11743,189
4352708,26138,449
4374400,10210,265
4415692,11743,52
4447622,10210,57
4452257,10210,3
4485966,26816,26
4488657,7457,4
4494917,11743,450
4497978,22973,774
4499214,20939,36
4499669,26138,27
4502507,8055,108
4502877,26138,1141
4505161,8055,28
4527502,8517,184
4566934,10210,2
4570679,26138,596
4570768,26138,226
4588949,11305,1570
4601396,8055,62
4609710,26138,25
4618728,10210,4
4618898,25647,4
4634266,7778,19
4653511,11743,32
4667024,11743,9879
4673605,20939,8
4699575,11743,41
4701550,11743,47
4703427,11305,1206
4703450,26816,21
4703581,11743,1004
4714126,11305,36
4758093,10210,19
4765642,5951,57
4769247,11305,114
4769651,26138,5
4772110,20673,93
4789801,10210,3
4800764,8055,100
4808763,23471,48
4835838,11305,238
4836308,11305,19
4837112,10210,33
4893390,11305,502
4902793,26138,36
4912857,10210,50
4922079,11743,538
4924862,21773,99
4929705,30358,31
4932435,20939,24
4935682,22973,8
4936457,31155,39
4946005,8517,18
4954833,8055,52
4957350,23831,13
4961048,11743,13
4961959,14821,7
5024334,10210,28
5031805,14552,14
5047880,10210,30
5048174,11305,18
5053547,26138,130
5056084,11305,1524
5060378,8055,561
5061675,11743,64
5082599,10210,38
5093760,21773,90
5098079,10210,72
5103512,8150,230
5111039,11743,28
5126859,22973,66
5135798,8055,102
5148720,11743,77
5152478,8055,593
5152561,10210,31
5153799,8055,39
5161066,11305,2116
5168517,11743,31
5171894,8517,5
5199185,14821,3
5201089,11305,994
5206937,11743,248
5212771,8055,14
5215879,11743,168
5217282,11743,23
5231173,8055,431
5266667,11743,92
5267365,10210,27
5287473,20939,178
5291189,4605,4
5292173,11743,51
5292853,10210,45
5295735,10210,3
5303373,26138,58
5310515,11305,455
5355136,26138,10
5356711,10210,13
5391115,10210,62
5396496,8055,11
5422154,30358,149
5489684,22973,66
5509321,30358,265
5509920,11305,250
5510384,26138,43
5551522,10210,13
5556466,8055,22
5556595,20939,14
5557442,11743,12
5558786,30358,40
5585788,11305,564
5587960,10210,18
5598113,8055,341
5599692,7457,3
5600151,10210,9
5604848,14821,23
5607622,10210,3
5618698,22973,547
5628753,11305,256
5632446,4605,74
5664022,28384,4
5664985,8055,317
5739373,11743,179
5750628,11743,278
5764902,29076,81
5771014,21773,144
5776788,25647,9
5821978,8055,1201
5861926,31155,7
5883777,28384,18
5886881,30358,1957
5899779,26138,555
5933841,8055,40
5941033,11743,1791
5941079,8055,24
5941233,10210,12
5943970,10210,21
5957702,8055,9
5960325,26138,33
5971165,10210,58
5972040,20939,119
5981415,20939,4
5981872,29076,19
5983057,11743,693
5983694,11305,855
5986375,21773,215
5989573,20673,22
5996153,11743,375
5996209,11743,60
6006518,26138,206
6013511,11743,139
6021523,26138,25
6023056,24526,33
6043849,11743,426
6045456,10210,9
6048530,11743,497
6049585,30358,118
6050298,26138,831
6050678,11305,1595
6054190,11743,116
6054449,10210,7
6055063,8150,107
6063187,20939,69
6065182,30358,65
6065215,8055,16
6066819,26138,21
6068551,8055,143
6070950,26138,1617
6076387,8055,45
6076768,20939,32
6080337,25647,42
6080420,26138,6
6080822,10210,6
6080889,22973,112
6081685,11743,10
6081686,26138,76
6087756,11305,822
6098691,10210,23
6101138,11743,2248
6101718,11743,2323
6104943,11743,86
6114607,10210,20
6115138,8055,25
6117055,26816,2067
6120349,14821,959
6122735,11305,318
6131786,10210,12
6134826,8055,21
6135237,11743,541
6137154,26138,979
6145711,29076,6
6148028,11305,8658
6150530,24526,5
6164358,20939,285
6167746,20939,2
6178065,11305,156
6178648,8055,17
6186357,20939,643
6193821,10210,21
6193923,8517,87
6202318,8055,25
6202342,11743,1723
6202556,14552,31
6202661,26138,131
6202690,11743,9
6218007,19052,2005
6218281,20939,1139
6219656,20939,25
6224826,11743,846
6224895,8517,38
6224935,10210,35
6236809,8055,5
6239873,11305,12
6250169,10210,32
6251012,11743,169
6251222,8517,15
6255144,11305,52
6255949,10210,13
6257535,10210,6
6260997,19733,12
6261270,10210,3
6261477,7457,17
6261522,11743,160
6261961,26138,141
6262365,26138,453
6264710,10210,18
6266907,10210,33
6267237,26138,235
6277410,20939,14
6280118,10210,85
6280379,11743,600
6282334,14552,58
6282753,11743,114
6287290,20939,65
6289283,19733,146
6289920,20939,15
6289938,26138,143
6294549,20939,268
6294553,26138,431
6303704,4605,134
6303733,10210,7
6304335,11305,4509
6311614,30358,49
6314763,10210,86
6315602,11305,670
6316171,8517,29
6316821,26816,19
6319978,20939,45
6320534,11305,413
6323821,10210,14
6324090,11743,503
6324903,29076,14
6326920,8055,7
6329547,22973,712
6330323,11743,195
6332526,24526,55
6335026,11743,436
6337006,10210,26
6338619,26138,8
6339304,29076,53
6339664,11305,3508
6339989,26138,30
6340016,23831,8
6340471,14552,99
6342491,11743,214
6344097,22973,6
6344423,8055,13
6344534,22973,4
6344832,8055,21
6345193,26138,4
6345760,20939,10
6346975,23471,23
6348045,11743,126
6351910,11305,52
6351939,11743,86
6356190,7778,5
6357022,8055,186
6359434,11743,306
6361871,21773,50
6365221,28384,14
6366437,11743,656
6368610,8055,17
6368611,11305,615
6371117,20939,9
6373717,8055,196
6375845,20939,43
6380822,20939,29
6381205,11743,888
6386555,24526,5
6387565,11743,237
6388558,22973,1055
6389257,8055,32
6389704,31155,8
6390031,10210,18
6393047,30358,12
6393082,19052,2
6393631,21773,113
6393972,26138,78
6395833,20939,4
6398634,28384,32
6398972,8517,22
6400090,26138,2496
6402364,21773,690
6403690,21773,38
6404621,21773,180
6405929,30358,162
6406018,22973,16
6407014,21773,251
6407514,26138,60
6408862,8517,53
6411016,10210,10
6411961,8055,242
6413193,29076,72
6419566,7778,17
6419887,4605,162
6420846,14821,391
6421588,10210,14
6422680,31155,67
6424184,20939,10
6428887,11305,86
6431790,11743,24
6433344,25647,6
6433752,8055,38
6433836,8517,53
6437061,11743,531
6441509,22973,258
6441654,22973,2
6442769,20939,157
6443349,30358,4
6443834,7457,6
6448470,10210,64
6448482,14821,9
6449290,8055,44
6449422,11305,4
6449551,8517,67
6452731,8055,4
6452760,11743,8
6452796,26816,103
6452806,19733,77
6455256,20939,185
6457081,8055,10
6457229,30358,43
6460331,8055,90
6463967,21773,663
6464094,29076,7
6464937,11743,400
6465707,7778,747
6466909,11743,12
6468666,26138,409
6469165,10210,17
6471550,8055,10
6472246,4605,132
6472451,11305,1712
6474550,24526,6
6479259,8055,63
6479550,10210,62
6480781,19733,236
6481245,10210,23
6482837,10210,143
6485421,8055,5
6486483,10210,9
6487308,26138,2022
6488483,11743,142
6489529,11305,43
6493208,10210,88
6493321,21773,80
6495359,29076,48
6496815,23471,7
6497645,14552,12
6505109,26138,116
6506085,26816,25
6506307,26816,17
6512140,26138,26
6512154,25647,19
6514074,19733,13
6515834,10210,12
6516450,26816,115
6517407,26138,16
6527740,11305,883
6528034,30358,58
6532496,11743,183
6534132,11743,92
6534932,10210,10
6538757,11743,72
6539596,22973,4
6542645,10210,25
6545536,30358,11
6547187,11305,441
6547188,8055,24
6553733,14552,17
6555517,11743,174
6559316,11305,306
6562380,19733,13
6566616,11305,11
6566722,10210,79
6567017,11743,1314
6570502,23471,21
6571723,22973,75
6574102,20939,743
6574542,20939,217
6578293,7778,64
6578507,11743,104
6581511,8055,15
6582637,22973,903
6584134,26138,1614
6584188,10210,89
6585201,10210,23
6587387,10210,60
6587879,11743,930
6589074,11743,129
6596542,14552,7
6596547,11743,229
6597651,11305,67
6600137,22973,282
6600807,11743,32
